PMID,Study_Type,variable,final,source,resolution_note
STUDY-0471,Causal,causal_base_conf_meth,No adjustment for baseline confounding was done,agreed,
STUDY-0471,Causal,causal_base_sel,No,agreed,
STUDY-0471,Causal,causal_comp_dis,No,agreed,
STUDY-0471,Causal,causal_conf_var_det,No adjustment for baseline and time-varying confounding was done,agreed,
STUDY-0471,Causal,causal_dep_or_indep_misc,Independent,agreed,
STUDY-0471,Causal,causal_design,Pre/post,agreed,
STUDY-0471,Causal,causal_diff_or_nondiff_exp,Non-differential with respect to the outcome,agreed,
STUDY-0471,Causal,causal_diff_or_nondiff_out,Non-differential with respect to the exposure,TA=YA,
STUDY-0471,Causal,causal_err_disc,None of the above,agreed,
STUDY-0471,Causal,causal_exp_bias_acc,No,phaseII,
STUDY-0471,Causal,causal_exposure_type,Objective,agreed,
STUDY-0471,Causal,causal_follow,No,agreed,
STUDY-0471,Causal,causal_hand_miss_exposure,,agreed,
STUDY-0471,Causal,causal_hand_miss_outcom,,agreed,
STUDY-0471,Causal,causal_ltfu_acc,,agreed,
STUDY-0471,Causal,causal_ltfu_bias,,agreed,
STUDY-0471,Causal,causal_miss_exposure,Not reported or unknown,agreed,
STUDY-0471,Causal,causal_miss_outcome,Not reported or unknown,agreed,
STUDY-0471,Causal,causal_out_bias_acc,No,agreed,
STUDY-0471,Causal,causal_outcome_type,Subjective,TA=YA,
STUDY-0471,Causal,causal_pop,No,agreed,
STUDY-0471,Causal,causal_sample_ach,,agreed,
STUDY-0471,Causal,causal_sample_size,No,agreed,
STUDY-0471,Causal,causal_sampling,Non-random,agreed,
STUDY-0471,Causal,causal_time_verying,No,agreed,
STUDY-0471,Causal,causal_tv_conf_meth,,agreed,
STUDY-0471,Causal,causal_val_exposure,"This type of objective measurement does not usually require validation (e.g., surgical intervention)",agreed,
STUDY-0471,Causal,causal_val_outcome,No,agreed,
STUDY-0471,Causal,descriptive_acc_sampl,,agreed,
STUDY-0471,Causal,descriptive_base_sel,,agreed,
STUDY-0471,Causal,descriptive_confl_task,,agreed,
STUDY-0471,Causal,descriptive_design,,agreed,
STUDY-0471,Causal,descriptive_err_disc,,agreed,
STUDY-0471,Causal,descriptive_hand_miss_outcom,,agreed,
STUDY-0471,Causal,descriptive_miss_outcome,,agreed,
STUDY-0471,Causal,descriptive_out_bias_acc,,agreed,
STUDY-0471,Causal,descriptive_outcome_type,,agreed,
STUDY-0471,Causal,descriptive_pop,,agreed,
STUDY-0471,Causal,descriptive_sample_ach,,agreed,
STUDY-0471,Causal,descriptive_sample_size,,agreed,
STUDY-0471,Causal,descriptive_sampling,,agreed,
STUDY-0471,Causal,descriptive_val_outcome,,agreed,
STUDY-0471,Causal,predictive_design,,agreed,
STUDY-0471,Causal,predictive_pop,,agreed,
STUDY-0471,Causal,recusal,"No, I do not wish to recuse myself.",agreed,
STUDY-0471,Causal,task,Causal,agreed,
STUDY-0135,Causal,causal_acc_sampl,,agreed,
STUDY-0135,Causal,causal_base_conf_meth,No adjustment for baseline confounding was done,agreed,
STUDY-0135,Causal,causal_base_sel,No,agreed,
STUDY-0135,Causal,causal_comp_dis,No,agreed,
STUDY-0135,Causal,causal_conf_var_det,No adjustment for baseline and time-varying confounding was done,agreed,
STUDY-0135,Causal,causal_dep_or_indep_misc,Independent,TA=YA,
STUDY-0135,Causal,causal_design,Cross-sectional,agreed,
STUDY-0135,Causal,causal_diff_or_nondiff_exp,Non-differential with respect to the outcome,TA=YA,
STUDY-0135,Causal,causal_diff_or_nondiff_out,Non-differential with respect to the exposure,agreed,
STUDY-0135,Causal,causal_err_disc,None of the above,TA=YA,
STUDY-0135,Causal,causal_exp_bias_acc,No,agreed,
STUDY-0135,Causal,causal_exposure_type,Subjective,agreed,
STUDY-0135,Causal,causal_follow,No,agreed,
STUDY-0135,Causal,causal_hand_miss_exposure,,agreed,
STUDY-0135,Causal,causal_hand_miss_outcom,,agreed,
STUDY-0135,Causal,causal_ltfu_acc,,agreed,
STUDY-0135,Causal,causal_ltfu_bias,,agreed,
STUDY-0135,Causal,causal_miss_exposure,No,TA=YA,
STUDY-0135,Causal,causal_miss_outcome,Not reported or unknown,phaseII,
STUDY-0135,Causal,causal_out_bias_acc,No,agreed,
STUDY-0135,Causal,causal_outcome_type,Objective,agreed,
STUDY-0135,Causal,causal_pop,Yes,agreed,
STUDY-0135,Causal,causal_sample_ach,,agreed,
STUDY-0135,Causal,causal_sample_size,No,agreed,
STUDY-0135,Causal,causal_sampling,Non-random,agreed,
STUDY-0135,Causal,causal_time_verying,No,agreed,
STUDY-0135,Causal,causal_tv_conf_meth,,agreed,
STUDY-0135,Causal,causal_val_exposure,No,TA=YA,
STUDY-0135,Causal,causal_val_outcome,"Yes, the authors conducted content/face validity or cited the content/face validity from other studies",TA=YA,
STUDY-0135,Causal,descriptive_acc_sampl,,agreed,
STUDY-0135,Causal,descriptive_base_sel,,agreed,
STUDY-0135,Causal,descriptive_confl_task,,agreed,
STUDY-0135,Causal,descriptive_design,,agreed,
STUDY-0135,Causal,descriptive_err_disc,,agreed,
STUDY-0135,Causal,descriptive_hand_miss_outcom,,agreed,
STUDY-0135,Causal,descriptive_miss_outcome,,agreed,
STUDY-0135,Causal,descriptive_out_bias_acc,,agreed,
STUDY-0135,Causal,descriptive_outcome_type,,agreed,
STUDY-0135,Causal,descriptive_pop,,agreed,
STUDY-0135,Causal,descriptive_sample_ach,,agreed,
STUDY-0135,Causal,descriptive_sample_size,,agreed,
STUDY-0135,Causal,descriptive_sampling,,agreed,
STUDY-0135,Causal,descriptive_val_outcome,,agreed,
STUDY-0135,Causal,predictive_design,,agreed,
STUDY-0135,Causal,predictive_pop,,agreed,
STUDY-0135,Causal,recusal,"No, I do not wish to recuse myself.",agreed,
STUDY-0135,Causal,task,Causal,agreed,
STUDY-0963,Causal,causal_acc_sampl,,agreed,
STUDY-0963,Causal,causal_base_conf_meth,Randomization,agreed,
STUDY-0963,Causal,causal_base_sel,No,agreed,
STUDY-0963,Causal,causal_comp_dis,No,agreed,
STUDY-0963,Causal,causal_conf_var_det,No adjustment for baseline and time-varying confounding was done,TA=YA,
STUDY-0963,Causal,causal_dep_or_indep_misc,Independent,agreed,
STUDY-0963,Causal,causal_design,Randomized clinical trial (including all types of randomized experiments),agreed,
STUDY-0963,Causal,causal_diff_or_nondiff_exp,Non-differential with respect to the outcome,agreed,
STUDY-0963,Causal,causal_diff_or_nondiff_out,Non-differential with respect to the exposure,TA=YA,
STUDY-0963,Causal,causal_err_disc,Random error,TA=YA,
STUDY-0963,Causal,causal_exp_bias_acc,No,agreed,
STUDY-0963,Causal,causal_exposure_type,Objective,agreed,
STUDY-0963,Causal,causal_follow,Yes,agreed,
STUDY-0963,Causal,causal_hand_miss_exposure,,agreed,
STUDY-0963,Causal,causal_hand_miss_outcom,,agreed,
STUDY-0963,Causal,causal_ltfu_acc,,agreed,
STUDY-0963,Causal,causal_ltfu_bias,Not reported or unknown,agreed,
STUDY-0963,Causal,causal_miss_exposure,No,phaseII,
STUDY-0963,Causal,causal_miss_outcome,Not reported or unknown,phaseII,
STUDY-0963,Causal,causal_out_bias_acc,No,agreed,
STUDY-0963,Causal,causal_outcome_type,Objective,agreed,
STUDY-0963,Causal,causal_pop,Yes,agreed,
STUDY-0963,Causal,causal_sample_ach,,agreed,
STUDY-0963,Causal,causal_sample_size,No,agreed,
STUDY-0963,Causal,causal_sampling,Non-random,TA=YA,
STUDY-0963,Causal,causal_time_verying,No,phaseII,
STUDY-0963,Causal,causal_tv_conf_meth,skipped,phaseII,
STUDY-0963,Causal,causal_val_exposure,"This type of objective measurement does not usually require validation (e.g., surgical intervention)",agreed,
STUDY-0963,Causal,causal_val_outcome,No,TA=YA,
STUDY-0963,Causal,descriptive_acc_sampl,,agreed,
STUDY-0963,Causal,descriptive_base_sel,,agreed,
STUDY-0963,Causal,descriptive_confl_task,,agreed,
STUDY-0963,Causal,descriptive_design,,agreed,
STUDY-0963,Causal,descriptive_err_disc,,agreed,
STUDY-0963,Causal,descriptive_hand_miss_outcom,,agreed,
STUDY-0963,Causal,descriptive_miss_outcome,,agreed,
STUDY-0963,Causal,descriptive_out_bias_acc,,agreed,
STUDY-0963,Causal,descriptive_outcome_type,,agreed,
STUDY-0963,Causal,descriptive_pop,,agreed,
STUDY-0963,Causal,descriptive_sample_ach,,agreed,
STUDY-0963,Causal,descriptive_sample_size,,agreed,
STUDY-0963,Causal,descriptive_sampling,,agreed,
STUDY-0963,Causal,descriptive_val_outcome,,agreed,
STUDY-0963,Causal,predictive_design,,agreed,
STUDY-0963,Causal,predictive_pop,,agreed,
STUDY-0963,Causal,recusal,"No, I do not wish to recuse myself.",agreed,
STUDY-0963,Causal,task,Causal,agreed,
STUDY-0892,Predictive,causal_acc_sampl,,agreed,
STUDY-0892,Predictive,causal_base_conf_meth,,agreed,
STUDY-0892,Predictive,causal_base_sel,,agreed,
STUDY-0892,Predictive,causal_comp_dis,,agreed,
STUDY-0892,Predictive,causal_conf_var_det,,agreed,
STUDY-0892,Predictive,causal_dep_or_indep_misc,,agreed,
STUDY-0892,Predictive,causal_design,,agreed,
STUDY-0892,Predictive,causal_diff_or_nondiff_exp,,agreed,
STUDY-0892,Predictive,causal_diff_or_nondiff_out,,agreed,
STUDY-0892,Predictive,causal_err_disc,,agreed,
STUDY-0892,Predictive,causal_exp_bias_acc,,agreed,
STUDY-0892,Predictive,causal_exposure_type,,agreed,
STUDY-0892,Predictive,causal_follow,,agreed,
STUDY-0892,Predictive,causal_hand_miss_exposure,,agreed,
STUDY-0892,Predictive,causal_hand_miss_outcom,,agreed,
STUDY-0892,Predictive,causal_ltfu_acc,,agreed,
STUDY-0892,Predictive,causal_ltfu_bias,,agreed,
STUDY-0892,Predictive,causal_miss_exposure,,agreed,
STUDY-0892,Predictive,causal_miss_outcome,,agreed,
STUDY-0892,Predictive,causal_out_bias_acc,,agreed,
STUDY-0892,Predictive,causal_outcome_type,,agreed,
STUDY-0892,Predictive,causal_pop,,agreed,
STUDY-0892,Predictive,causal_sample_ach,,agreed,
STUDY-0892,Predictive,causal_sample_size,,agreed,
STUDY-0892,Predictive,causal_sampling,,agreed,
STUDY-0892,Predictive,causal_time_verying,,agreed,
STUDY-0892,Predictive,causal_tv_conf_meth,,agreed,
STUDY-0892,Predictive,causal_val_exposure,,agreed,
STUDY-0892,Predictive,causal_val_outcome,,agreed,
STUDY-0892,Predictive,descriptive_acc_sampl,,agreed,
STUDY-0892,Predictive,descriptive_base_sel,,agreed,
STUDY-0892,Predictive,descriptive_confl_task,,agreed,
STUDY-0892,Predictive,descriptive_design,,agreed,
STUDY-0892,Predictive,descriptive_err_disc,,agreed,
STUDY-0892,Predictive,descriptive_hand_miss_outcom,,agreed,
STUDY-0892,Predictive,descriptive_miss_outcome,,agreed,
STUDY-0892,Predictive,descriptive_out_bias_acc,,agreed,
STUDY-0892,Predictive,descriptive_outcome_type,,agreed,
STUDY-0892,Predictive,descriptive_pop,,agreed,
STUDY-0892,Predictive,descriptive_sample_ach,,agreed,
STUDY-0892,Predictive,descriptive_sample_size,,agreed,
STUDY-0892,Predictive,descriptive_sampling,,agreed,
STUDY-0892,Predictive,descriptive_val_outcome,,agreed,
STUDY-0892,Predictive,predictive_design,Diagnostic,agreed,
STUDY-0892,Predictive,predictive_pop,Yes,agreed,
STUDY-0892,Predictive,recusal,"No, I do not wish to recuse myself.",agreed,
STUDY-0892,Predictive,task,Predictive,agreed,
STUDY-0494,Causal,causal_acc_sampl,Yes,agreed,
STUDY-0494,Causal,causal_base_conf_meth,Randomization,TA=YA,
STUDY-0494,Causal,causal_base_sel,No,agreed,
STUDY-0494,Causal,causal_comp_dis,No,agreed,
STUDY-0494,Causal,causal_conf_var_det,No adjustment for baseline and time-varying confounding was done,agreed,
STUDY-0494,Causal,causal_dep_or_indep_misc,Independent,TA=YA,
STUDY-0494,Causal,causal_design,Randomized clinical trial (including all types of randomized experiments),agreed,
STUDY-0494,Causal,causal_diff_or_nondiff_exp,Non-differential with respect to the outcome,agreed,
STUDY-0494,Causal,causal_diff_or_nondiff_out,Non-differential with respect to the exposure,agreed,
STUDY-0494,Causal,causal_err_disc,None of the above,agreed,
STUDY-0494,Causal,causal_exp_bias_acc,No,agreed,
STUDY-0494,Causal,causal_exposure_type,Objective,agreed,
STUDY-0494,Causal,causal_follow,Yes,TA=YA,
STUDY-0494,Causal,causal_hand_miss_exposure,,agreed,
STUDY-0494,Causal,causal_hand_miss_outcom,,agreed,
STUDY-0494,Causal,causal_ltfu_acc,,agreed,
STUDY-0494,Causal,causal_ltfu_bias,No,TA=YA,
STUDY-0494,Causal,causal_miss_exposure,No,agreed,
STUDY-0494,Causal,causal_miss_outcome,No,agreed,
STUDY-0494,Causal,causal_out_bias_acc,No,agreed,
STUDY-0494,Causal,causal_outcome_type,Objective,agreed,
STUDY-0494,Causal,causal_pop,Yes,agreed,
STUDY-0494,Causal,causal_sample_ach,Yes,agreed,
STUDY-0494,Causal,causal_sample_size,Yes,agreed,
STUDY-0494,Causal,causal_sampling,Non-random,agreed,
STUDY-0494,Causal,causal_time_verying,No,TA=YA,
STUDY-0494,Causal,causal_tv_conf_meth,,unresolved,skip-logic disagreement (one reviewer N/A)
STUDY-0494,Causal,causal_val_exposure,"This type of objective measurement does not usually require validation (e.g., surgical intervention)",agreed,
STUDY-0494,Causal,causal_val_outcome,"Yes, the authors conducted content/face validity or cited the content/face validity from other studies",TA=YA,
STUDY-0494,Causal,descriptive_acc_sampl,,agreed,
STUDY-0494,Causal,descriptive_base_sel,,agreed,
STUDY-0494,Causal,descriptive_confl_task,,agreed,
STUDY-0494,Causal,descriptive_design,,agreed,
STUDY-0494,Causal,descriptive_err_disc,,agreed,
STUDY-0494,Causal,descriptive_hand_miss_outcom,,agreed,
STUDY-0494,Causal,descriptive_miss_outcome,,agreed,
STUDY-0494,Causal,descriptive_out_bias_acc,,agreed,
STUDY-0494,Causal,descriptive_outcome_type,,agreed,
STUDY-0494,Causal,descriptive_pop,,agreed,
STUDY-0494,Causal,descriptive_sample_ach,,agreed,
STUDY-0494,Causal,descriptive_sample_size,,agreed,
STUDY-0494,Causal,descriptive_sampling,,agreed,
STUDY-0494,Causal,descriptive_val_outcome,,agreed,
STUDY-0494,Causal,predictive_design,,agreed,
STUDY-0494,Causal,predictive_pop,,agreed,
STUDY-0494,Causal,recusal,"No, I do not wish to recuse myself.",agreed,
STUDY-0494,Causal,task,Causal,agreed,
STUDY-0577,Causal,causal_acc_sampl,Yes,agreed,
STUDY-0577,Causal,causal_base_conf_meth,Randomization,agreed,
STUDY-0577,Causal,causal_base_sel,No baseline selection bias from investigator,agreed,
STUDY-0577,Causal,causal_comp_dis,,agreed,
STUDY-0577,Causal,causal_conf_var_det,No adjustment for baseline and time-varying confounding was done,TA=YA,
STUDY-0577,Causal,causal_dep_or_indep_misc,Independent,agreed,
STUDY-0577,Causal,causal_design,Randomized clinical trial (including all types of randomized experiments),agreed,
STUDY-0577,Causal,causal_diff_or_nondiff_exp,Non-differential with respect to the outcome,agreed,
STUDY-0577,Causal,causal_diff_or_nondiff_out,Non-differential with respect to the exposure,TA=YA,
STUDY-0577,Causal,causal_err_disc,Selection bias;Measurement bias,phaseII,
STUDY-0577,Causal,causal_exp_bias_acc,No,agreed,
STUDY-0577,Causal,causal_exposure_type,Objective,agreed,
STUDY-0577,Causal,causal_follow,Yes,agreed,
STUDY-0577,Causal,causal_hand_miss_exposure,,agreed,
STUDY-0577,Causal,causal_hand_miss_outcom,"Yes, single imputation with last value carried forward",TA=YA,
STUDY-0577,Causal,causal_ltfu_acc,,agreed,
STUDY-0577,Causal,causal_ltfu_bias,No,phaseII,
STUDY-0577,Causal,causal_miss_exposure,No,agreed,
STUDY-0577,Causal,causal_miss_outcome,Yes,agreed,
STUDY-0577,Causal,causal_out_bias_acc,No,agreed,
STUDY-0577,Causal,causal_outcome_type,Objective,agreed,
STUDY-0577,Causal,causal_pop,Yes,agreed,
STUDY-0577,Causal,causal_sample_ach,Yes,agreed,
STUDY-0577,Causal,causal_sample_size,Yes,agreed,
STUDY-0577,Causal,causal_sampling,Random,agreed,
STUDY-0577,Causal,causal_time_verying,No,TA=YA,
STUDY-0577,Causal,causal_tv_conf_meth,,unresolved,skip-logic disagreement (one reviewer N/A)
STUDY-0577,Causal,causal_val_exposure,No,phaseII,
STUDY-0577,Causal,causal_val_outcome,No,TA=YA,
STUDY-0577,Causal,descriptive_acc_sampl,,agreed,
STUDY-0577,Causal,descriptive_base_sel,,agreed,
STUDY-0577,Causal,descriptive_confl_task,,agreed,
STUDY-0577,Causal,descriptive_design,,agreed,
STUDY-0577,Causal,descriptive_err_disc,,agreed,
STUDY-0577,Causal,descriptive_hand_miss_outcom,,agreed,
STUDY-0577,Causal,descriptive_miss_outcome,,agreed,
STUDY-0577,Causal,descriptive_out_bias_acc,,agreed,
STUDY-0577,Causal,descriptive_outcome_type,,agreed,
STUDY-0577,Causal,descriptive_pop,,agreed,
STUDY-0577,Causal,descriptive_sample_ach,,agreed,
STUDY-0577,Causal,descriptive_sample_size,,agreed,
STUDY-0577,Causal,descriptive_sampling,,agreed,
STUDY-0577,Causal,descriptive_val_outcome,,agreed,
STUDY-0577,Causal,predictive_design,,agreed,
STUDY-0577,Causal,predictive_pop,,agreed,
STUDY-0577,Causal,recusal,"No, I do not wish to recuse myself.",agreed,
STUDY-0577,Causal,task,Causal,agreed,
STUDY-0598,Causal,causal_acc_sampl,No,agreed,
STUDY-0598,Causal,causal_base_conf_meth,Regression,phaseII,
STUDY-0598,Causal,causal_base_sel,No,TA=YA,
STUDY-0598,Causal,causal_comp_dis,No,TA=YA,
STUDY-0598,Causal,causal_conf_var_det,Based on none of the above,TA=YA,
STUDY-0598,Causal,causal_dep_or_indep_misc,Dependent,TA=YA,
STUDY-0598,Causal,causal_design,Cross-sectional,agreed,
STUDY-0598,Causal,causal_diff_or_nondiff_exp,Differential with respect to the outcome,TA=YA,
STUDY-0598,Causal,causal_diff_or_nondiff_out,Differential with respect to the exposure,agreed,
STUDY-0598,Causal,causal_err_disc,None of the above,phaseII,
STUDY-0598,Causal,causal_exp_bias_acc,No,agreed,
STUDY-0598,Causal,causal_exposure_type,Objective,agreed,
STUDY-0598,Causal,causal_follow,No,agreed,
STUDY-0598,Causal,causal_hand_miss_exposure,,agreed,
STUDY-0598,Causal,causal_hand_miss_outcom,,agreed,
STUDY-0598,Causal,causal_ltfu_acc,,agreed,
STUDY-0598,Causal,causal_ltfu_bias,,agreed,
STUDY-0598,Causal,causal_miss_exposure,No,agreed,
STUDY-0598,Causal,causal_miss_outcome,No,agreed,
STUDY-0598,Causal,causal_out_bias_acc,No,agreed,
STUDY-0598,Causal,causal_outcome_type,Objective,agreed,
STUDY-0598,Causal,causal_pop,Yes,agreed,
STUDY-0598,Causal,causal_sample_ach,No,agreed,
STUDY-0598,Causal,causal_sample_size,Yes,agreed,
STUDY-0598,Causal,causal_sampling,Non-random,agreed,
STUDY-0598,Causal,causal_time_verying,No,agreed,
STUDY-0598,Causal,causal_tv_conf_meth,,agreed,
STUDY-0598,Causal,causal_val_exposure,"This type of objective measurement does not usually require validation (e.g., surgical intervention)",phaseII,
STUDY-0598,Causal,causal_val_outcome,"Yes, the authors conducted content/face validity or cited the content/face validity from other studies",agreed,
STUDY-0598,Causal,descriptive_acc_sampl,,agreed,
STUDY-0598,Causal,descriptive_base_sel,,agreed,
STUDY-0598,Causal,descriptive_confl_task,,agreed,
STUDY-0598,Causal,descriptive_design,,agreed,
STUDY-0598,Causal,descriptive_err_disc,,agreed,
STUDY-0598,Causal,descriptive_hand_miss_outcom,,agreed,
STUDY-0598,Causal,descriptive_miss_outcome,,agreed,
STUDY-0598,Causal,descriptive_out_bias_acc,,agreed,
STUDY-0598,Causal,descriptive_outcome_type,,agreed,
STUDY-0598,Causal,descriptive_pop,,agreed,
STUDY-0598,Causal,descriptive_sample_ach,,agreed,
STUDY-0598,Causal,descriptive_sample_size,,agreed,
STUDY-0598,Causal,descriptive_sampling,,agreed,
STUDY-0598,Causal,descriptive_val_outcome,,agreed,
STUDY-0598,Causal,predictive_design,,agreed,
STUDY-0598,Causal,predictive_pop,,agreed,
STUDY-0598,Causal,recusal,"No, I do not wish to recuse myself.",agreed,
STUDY-0598,Causal,task,Causal,agreed,
STUDY-0093,Causal,causal_acc_sampl,,agreed,
STUDY-0093,Causal,causal_base_conf_meth,Regression,TA=YA,
STUDY-0093,Causal,causal_base_sel,No baseline selection bias from investigator,agreed,
STUDY-0093,Causal,causal_comp_dis,,agreed,
STUDY-0093,Causal,causal_conf_var_det,Based on none of the above,TA=YA,
STUDY-0093,Causal,causal_dep_or_indep_misc,Independent,TA=YA,
STUDY-0093,Causal,causal_design,Cross-sectional,agreed,
STUDY-0093,Causal,causal_diff_or_nondiff_exp,Non-differential with respect to the outcome,agreed,
STUDY-0093,Causal,causal_diff_or_nondiff_out,Differential with respect to the exposure,agreed,
STUDY-0093,Causal,causal_err_disc,Measurement bias;Confounding bias,phaseII,
STUDY-0093,Causal,causal_exp_bias_acc,No,agreed,
STUDY-0093,Causal,causal_exposure_type,Objective,agreed,
STUDY-0093,Causal,causal_follow,Yes,TA=YA,
STUDY-0093,Causal,causal_hand_miss_exposure,,agreed,
STUDY-0093,Causal,causal_hand_miss_outcom,,agreed,
STUDY-0093,Causal,causal_ltfu_acc,,agreed,
STUDY-0093,Causal,causal_ltfu_bias,Not reported or unknown,TA=YA,
STUDY-0093,Causal,causal_miss_exposure,No,TA=YA,
STUDY-0093,Causal,causal_miss_outcome,Not reported or unknown,phaseII,
STUDY-0093,Causal,causal_out_bias_acc,No,agreed,
STUDY-0093,Causal,causal_outcome_type,Objective,agreed,
